minute,value,match_id
30.5,5,15186751
31.0,16,15186751
32.0,18,15186751
33.0,44,15186751
33.5,4,15186751
34.0,-82,15186751
35.0,-42,15186751
36.0,-22,15186751
36.5,3,15186751
37.0,-6,15186751
38.0,18,15186751
39.0,17,15186751
39.5,4,15186751
40.0,19,15186751
40.5,4,15186751
41.0,14,15186751
42.0,11,15186751
43.0,-48,15186751
43.5,3,15186751
44.0,-59,15186751
44.5,3,15186751
45.0,-33,15186751
45.5,10,15186751
46.0,-1,15186751
46.5,3,15186751
47.0,-9,15186751
48.0,-28,15186751
48.5,3,15186751
49.0,-4,15186751
50.0,-76,15186751
50.5,3,15186751
51.0,-43,15186751
52.0,-18,15186751
53.0,-7,15186751
53.5,3,15186751
54.0,-3,15186751
54.5,3,15186751
55.0,-28,15186751
56.0,-13,15186751
57.0,-1,15186751
58.0,2,15186751
59.0,9,15186751
59.5,3,15186751
60.0,45,15186751
61.0,24,15186751
62.0,16,15186751
63.0,52,15186751
64.0,40,15186751
64.5,3,15186751
65.0,23,15186751
66.0,12,15186751
67.0,50,15186751
67.5,3,15186751
68.0,78,15186751
68.5,3,15186751
69.0,53,15186751
69.5,3,15186751
70.0,39,15186751
70.5,3,15186751
71.0,45,15186751
71.5,3,15186751
72.0,1,15186751
72.5,3,15186751
73.0,-15,15186751
73.5,3,15186751
74.0,-6,15186751
74.5,3,15186751
75.0,-24,15186751
75.5,3,15186751
76.0,23,15186751
77.0,4,15186751
77.5,3,15186751
78.0,-8,15186751
79.0,-1,15186751
80.0,14,15186751
80.5,3,15186751
81.0,30,15186751
81.5,3,15186751
82.0,16,15186751
83.0,13,15186751
83.5,3,15186751
84.0,5,15186751
84.5,3,15186751
85.0,5,15186751
86.0,3,15186751
87.0,5,15186751
88.0,14,15186751
88.5,3,15186751
89.0,11,15186751
90.0,8,15186751
90.5,90,15186751
1.0,8,15186709
2.0,12,15186709
3.0,22,15186709
4.0,21,15186709
5.0,58,15186709
6.0,41,15186709
7.0,69,15186709
8.0,26,15186709
9.0,25,15186709
10.0,58,15186709
11.0,35,15186709
12.0,-26,15186709
13.0,6,15186709
14.0,-6,15186709
15.0,-23,15186709
16.0,-7,15186709
17.0,7,15186709
18.0,48,15186709
19.0,36,15186709
20.0,30,15186709
21.0,33,15186709
22.0,30,15186709
23.0,31,15186709
24.0,27,15186709
25.0,23,15186709
26.0,20,15186709
27.0,18,15186709
28.0,23,15186709
29.0,48,15186709
30.0,42,15186709
31.0,12,15186709
32.0,10,15186709
33.0,26,15186709
34.0,-16,15186709
35.0,10,15186709
36.0,8,15186709
37.0,6,15186709
38.0,13,15186709
39.0,32,15186709
40.0,17,15186709
41.0,17,15186709
42.0,14,15186709
43.0,22,15186709
44.0,20,15186709
45.0,14,15186709
45.5,-20,15186709
46.0,3,15186709
47.0,5,15186709
48.0,12,15186709
49.0,12,15186709
50.0,8,15186709
51.0,-8,15186709
52.0,9,15186709
53.0,35,15186709
54.0,51,15186709
55.0,46,15186709
56.0,30,15186709
57.0,-31,15186709
58.0,-2,15186709
59.0,14,15186709
60.0,14,15186709
61.0,15,15186709
62.0,50,15186709
63.0,11,15186709
64.0,13,15186709
65.0,16,15186709
66.0,53,15186709
67.0,38,15186709
68.0,43,15186709
69.0,37,15186709
70.0,37,15186709
71.0,12,15186709
72.0,15,15186709
73.0,14,15186709
74.0,12,15186709
75.0,36,15186709
76.0,33,15186709
77.0,49,15186709
78.0,37,15186709
79.0,27,15186709
80.0,20,15186709
81.0,1,15186709
82.0,2,15186709
83.0,8,15186709
84.0,-19,15186709
85.0,-23,15186709
86.0,14,15186709
87.0,13,15186709
88.0,29,15186709
89.0,18,15186709
90.0,12,15186709
90.5,34,15186709
1.0,5,15186504
2.0,19,15186504
3.0,-43,15186504
4.0,-26,15186504
5.0,-20,15186504
6.0,-4,15186504
7.0,9,15186504
8.0,29,15186504
9.0,64,15186504
10.0,93,15186504
11.0,56,15186504
12.0,14,15186504
13.0,4,15186504
14.0,-4,15186504
15.0,-13,15186504
16.0,14,15186504
17.0,6,15186504
18.0,22,15186504
19.0,23,15186504
20.0,6,15186504
21.0,-16,15186504
22.0,-2,15186504
23.0,-2,15186504
24.0,-2,15186504
25.0,1,15186504
26.0,2,15186504
27.0,7,15186504
28.0,-22,15186504
29.0,-13,15186504
30.0,-10,15186504
31.0,-1,15186504
32.0,18,15186504
33.0,9,15186504
34.0,-11,15186504
35.0,28,15186504
36.0,23,15186504
37.0,-17,15186504
38.0,10,15186504
39.0,2,15186504
40.0,-27,15186504
41.0,-5,15186504
42.0,38,15186504
43.0,20,15186504
44.0,6,15186504
45.0,30,15186504
45.5,-39,15186504
46.0,10,15186504
47.0,15,15186504
48.0,24,15186504
49.0,91,15186504
50.0,51,15186504
51.0,67,15186504
52.0,22,15186504
53.0,80,15186504
54.0,64,15186504
55.0,44,15186504
56.0,91,15186504
57.0,100,15186504
58.0,100,15186504
59.0,100,15186504
60.0,78,15186504
61.0,50,15186504
62.0,18,15186504
63.0,6,15186504
64.0,1,15186504
65.0,-16,15186504
66.0,16,15186504
67.0,12,15186504
68.0,18,15186504
69.0,26,15186504
70.0,18,15186504
71.0,-11,15186504
72.0,-3,15186504
73.0,-5,15186504
74.0,9,15186504
75.0,-7,15186504
76.0,-3,15186504
77.0,-55,15186504
78.0,-40,15186504
79.0,-36,15186504
80.0,-25,15186504
81.0,-27,15186504
82.0,23,15186504
83.0,-8,15186504
84.0,-23,15186504
85.0,-42,15186504
86.0,27,15186504
87.0,-3,15186504
88.0,4,15186504
89.0,7,15186504
90.0,37,15186504
90.5,35,15186504
1.0,-2,15186687
2.0,-1,15186687
3.0,-45,15186687
4.0,-31,15186687
5.0,-15,15186687
6.0,-36,15186687
7.0,-23,15186687
8.0,-12,15186687
9.0,-17,15186687
10.0,-12,15186687
11.0,-15,15186687
12.0,-29,15186687
13.0,-30,15186687
14.0,-15,15186687
15.0,-17,15186687
16.0,15,15186687
17.0,-16,15186687
18.0,-4,15186687
19.0,3,15186687
20.0,3,15186687
21.0,3,15186687
22.0,-3,15186687
23.0,-25,15186687
24.0,-17,15186687
25.0,-13,15186687
26.0,-10,15186687
27.0,-8,15186687
28.0,-3,15186687
29.0,-9,15186687
30.0,24,15186687
31.0,6,15186687
32.0,-6,15186687
33.0,-7,15186687
34.0,-10,15186687
35.0,-14,15186687
36.0,-14,15186687
37.0,-14,15186687
38.0,-24,15186687
39.0,-7,15186687
40.0,-6,15186687
41.0,-5,15186687
42.0,-36,15186687
43.0,-22,15186687
44.0,-20,15186687
45.0,23,15186687
45.5,19,15186687
46.0,2,15186687
47.0,-2,15186687
48.0,25,15186687
49.0,17,15186687
50.0,6,15186687
51.0,10,15186687
52.0,-16,15186687
53.0,-21,15186687
54.0,-27,15186687
55.0,-26,15186687
56.0,-23,15186687
57.0,-14,15186687
58.0,-17,15186687
59.0,-16,15186687
60.0,-27,15186687
61.0,-33,15186687
62.0,-15,15186687
63.0,17,15186687
64.0,9,15186687
65.0,5,15186687
66.0,15,15186687
67.0,7,15186687
68.0,-13,15186687
69.0,-2,15186687
70.0,-3,15186687
71.0,-4,15186687
72.0,29,15186687
73.0,37,15186687
74.0,34,15186687
75.0,14,15186687
76.0,-16,15186687
77.0,-23,15186687
78.0,-12,15186687
79.0,-5,15186687
80.0,-5,15186687
81.0,29,15186687
82.0,19,15186687
83.0,16,15186687
84.0,11,15186687
85.0,-34,15186687
86.0,-31,15186687
87.0,-40,15186687
88.0,-36,15186687
89.0,-24,15186687
90.0,-44,15186687
90.5,-29,15186687
1.0,-2,15186722
2.0,17,15186722
3.0,-21,15186722
4.0,-6,15186722
5.0,-13,15186722
6.0,-26,15186722
7.0,-18,15186722
8.0,13,15186722
9.0,14,15186722
10.0,9,15186722
11.0,10,15186722
12.0,-28,15186722
13.0,-24,15186722
14.0,-21,15186722
15.0,-17,15186722
16.0,-20,15186722
17.0,-38,15186722
18.0,-40,15186722
19.0,-56,15186722
20.0,-43,15186722
21.0,-24,15186722
22.0,-11,15186722
23.0,-19,15186722
24.0,-11,15186722
25.0,-9,15186722
26.0,-11,15186722
27.0,-6,15186722
28.0,-15,15186722
29.0,-23,15186722
30.0,-13,15186722
31.0,-13,15186722
32.0,-17,15186722
33.0,-64,15186722
34.0,-69,15186722
35.0,-66,15186722
36.0,-43,15186722
37.0,-33,15186722
38.0,-41,15186722
39.0,-24,15186722
40.0,-30,15186722
41.0,-78,15186722
42.0,-48,15186722
43.0,-28,15186722
44.0,-19,15186722
45.0,-11,15186722
45.5,-25,15186722
46.0,4,15186722
47.0,8,15186722
48.0,2,15186722
49.0,1,15186722
50.0,-2,15186722
51.0,20,15186722
52.0,26,15186722
53.0,5,15186722
54.0,4,15186722
55.0,3,15186722
56.0,-10,15186722
57.0,-7,15186722
58.0,-11,15186722
59.0,-25,15186722
60.0,-13,15186722
61.0,54,15186722
62.0,40,15186722
63.0,23,15186722
64.0,6,15186722
65.0,4,15186722
66.0,-44,15186722
67.0,-30,15186722
68.0,-23,15186722
69.0,-40,15186722
70.0,-50,15186722
71.0,-27,15186722
72.0,-14,15186722
73.0,-5,15186722
74.0,-3,15186722
75.0,-5,15186722
76.0,-17,15186722
77.0,-12,15186722
78.0,-13,15186722
79.0,-10,15186722
80.0,-8,15186722
81.0,4,15186722
82.0,-21,15186722
83.0,-14,15186722
84.0,-1,15186722
85.0,11,15186722
86.0,-49,15186722
87.0,-35,15186722
88.0,-20,15186722
89.0,-25,15186722
90.0,17,15186722
90.5,-13,15186722
1.0,4,15186731
2.0,30,15186731
3.0,37,15186731
4.0,20,15186731
5.0,72,15186731
6.0,70,15186731
7.0,37,15186731
8.0,10,15186731
9.0,47,15186731
10.0,36,15186731
11.0,11,15186731
12.0,-17,15186731
13.0,-4,15186731
14.0,-26,15186731
15.0,18,15186731
16.0,-18,15186731
17.0,-5,15186731
18.0,-4,15186731
19.0,18,15186731
20.0,21,15186731
21.0,-15,15186731
22.0,-17,15186731
23.0,-30,15186731
24.0,-21,15186731
25.0,-20,15186731
26.0,-13,15186731
27.0,-10,15186731
28.0,-12,15186731
29.0,-23,15186731
30.0,-21,15186731
31.0,-20,15186731
32.0,-16,15186731
33.0,-18,15186731
34.0,-5,15186731
35.0,-9,15186731
36.0,-9,15186731
37.0,-6,15186731
38.0,-29,15186731
39.0,-24,15186731
40.0,-19,15186731
41.0,-11,15186731
42.0,-15,15186731
43.0,12,15186731
44.0,-19,15186731
45.0,-54,15186731
45.5,-2,15186731
46.0,3,15186731
47.0,16,15186731
48.0,44,15186731
49.0,57,15186731
50.0,17,15186731
51.0,-27,15186731
52.0,16,15186731
53.0,-8,15186731
54.0,23,15186731
55.0,-25,15186731
56.0,-31,15186731
57.0,-20,15186731
58.0,-4,15186731
59.0,8,15186731
60.0,-5,15186731
61.0,-19,15186731
62.0,-11,15186731
63.0,-2,15186731
64.0,3,15186731
65.0,1,15186731
66.0,1,15186731
67.0,-1,15186731
68.0,12,15186731
69.0,-11,15186731
70.0,-4,15186731
71.0,-3,15186731
72.0,-3,15186731
73.0,-4,15186731
74.0,-47,15186731
75.0,-31,15186731
76.0,-32,15186731
77.0,-34,15186731
78.0,-27,15186731
79.0,-20,15186731
80.0,-30,15186731
81.0,-25,15186731
82.0,-27,15186731
83.0,-50,15186731
84.0,-34,15186731
85.0,-24,15186731
86.0,-27,15186731
87.0,-37,15186731
88.0,-42,15186731
89.0,-18,15186731
90.0,14,15186731
90.5,-13,15186731
1.0,-7,15186806
2.0,-29,15186806
3.0,-36,15186806
4.0,-17,15186806
5.0,17,15186806
6.0,4,15186806
7.0,72,15186806
8.0,46,15186806
9.0,56,15186806
10.0,82,15186806
11.0,46,15186806
12.0,25,15186806
13.0,24,15186806
14.0,32,15186806
15.0,31,15186806
16.0,27,15186806
17.0,18,15186806
18.0,21,15186806
19.0,15,15186806
20.0,65,15186806
21.0,32,15186806
22.0,38,15186806
23.0,55,15186806
24.0,33,15186806
25.0,16,15186806
26.0,10,15186806
27.0,5,15186806
28.0,1,15186806
29.0,-5,15186806
30.0,9,15186806
31.0,7,15186806
32.0,5,15186806
33.0,2,15186806
34.0,13,15186806
35.0,19,15186806
36.0,34,15186806
37.0,58,15186806
38.0,4,15186806
39.0,8,15186806
40.0,1,15186806
41.0,-11,15186806
42.0,-14,15186806
43.0,-20,15186806
44.0,-5,15186806
45.0,7,15186806
45.5,9,15186806
46.0,6,15186806
47.0,29,15186806
48.0,11,15186806
49.0,7,15186806
50.0,5,15186806
51.0,23,15186806
52.0,33,15186806
53.0,20,15186806
54.0,44,15186806
55.0,56,15186806
56.0,100,15186806
57.0,63,15186806
58.0,-49,15186806
59.0,-34,15186806
60.0,-20,15186806
61.0,-12,15186806
62.0,15,15186806
63.0,70,15186806
64.0,29,15186806
65.0,-29,15186806
66.0,-12,15186806
67.0,-27,15186806
68.0,-25,15186806
69.0,-47,15186806
70.0,-31,15186806
71.0,-19,15186806
72.0,-11,15186806
73.0,-14,15186806
74.0,-4,15186806
75.0,20,15186806
76.0,9,15186806
77.0,-6,15186806
78.0,-15,15186806
79.0,19,15186806
80.0,9,15186806
81.0,11,15186806
82.0,37,15186806
83.0,81,15186806
84.0,54,15186806
85.0,55,15186806
86.0,40,15186806
87.0,28,15186806
88.0,15,15186806
89.0,36,15186806
90.0,51,15186806
90.5,21,15186806
1.0,4,15186798
2.0,-19,15186798
3.0,28,15186798
4.0,14,15186798
5.0,12,15186798
6.0,41,15186798
7.0,98,15186798
8.0,61,15186798
9.0,38,15186798
10.0,9,15186798
11.0,-25,15186798
12.0,-24,15186798
13.0,-7,15186798
14.0,39,15186798
15.0,37,15186798
16.0,25,15186798
17.0,68,15186798
18.0,46,15186798
19.0,45,15186798
20.0,71,15186798
21.0,57,15186798
22.0,52,15186798
23.0,34,15186798
24.0,22,15186798
25.0,20,15186798
26.0,14,15186798
27.0,10,15186798
28.0,35,15186798
29.0,58,15186798
30.0,35,15186798
31.0,16,15186798
32.0,11,15186798
33.0,49,15186798
34.0,44,15186798
35.0,24,15186798
36.0,36,15186798
37.0,32,15186798
38.0,46,15186798
39.0,60,15186798
40.0,47,15186798
41.0,25,15186798
42.0,39,15186798
43.0,20,15186798
44.0,70,15186798
45.0,68,15186798
45.5,52,15186798
46.0,8,15186798
47.0,18,15186798
48.0,52,15186798
49.0,40,15186798
50.0,42,15186798
51.0,56,15186798
52.0,38,15186798
53.0,29,15186798
54.0,22,15186798
55.0,29,15186798
56.0,21,15186798
57.0,18,15186798
58.0,15,15186798
59.0,12,15186798
60.0,17,15186798
61.0,15,15186798
62.0,41,15186798
63.0,63,15186798
64.0,77,15186798
65.0,52,15186798
66.0,45,15186798
67.0,40,15186798
68.0,51,15186798
69.0,34,15186798
70.0,26,15186798
71.0,21,15186798
72.0,20,15186798
73.0,16,15186798
74.0,43,15186798
75.0,48,15186798
76.0,43,15186798
77.0,55,15186798
78.0,49,15186798
79.0,100,15186798
80.0,100,15186798
81.0,92,15186798
82.0,79,15186798
83.0,81,15186798
84.0,54,15186798
85.0,52,15186798
86.0,52,15186798
87.0,13,15186798
88.0,53,15186798
89.0,44,15186798
90.0,66,15186798
90.5,43,15186798
1.0,-2,15186490
2.0,-10,15186490
3.0,-16,15186490
4.0,13,15186490
5.0,10,15186490
6.0,11,15186490
7.0,55,15186490
8.0,40,15186490
9.0,41,15186490
10.0,14,15186490
11.0,8,15186490
12.0,-12,15186490
13.0,10,15186490
14.0,8,15186490
15.0,15,15186490
16.0,13,15186490
17.0,3,15186490
18.0,6,15186490
19.0,3,15186490
20.0,7,15186490
21.0,8,15186490
22.0,37,15186490
23.0,34,15186490
24.0,21,15186490
25.0,13,15186490
26.0,8,15186490
27.0,-5,15186490
28.0,5,15186490
29.0,-16,15186490
30.0,-1,15186490
31.0,19,15186490
32.0,5,15186490
33.0,-4,15186490
34.0,-4,15186490
35.0,-7,15186490
36.0,-10,15186490
37.0,-9,15186490
38.0,10,15186490
39.0,-9,15186490
40.0,-19,15186490
41.0,-53,15186490
42.0,-35,15186490
43.0,-30,15186490
44.0,-46,15186490
45.0,-31,15186490
45.5,-10,15186490
46.0,2,15186490
47.0,3,15186490
48.0,4,15186490
49.0,30,15186490
50.0,33,15186490
51.0,43,15186490
52.0,23,15186490
53.0,12,15186490
54.0,14,15186490
55.0,6,15186490
56.0,-2,15186490
57.0,-15,15186490
58.0,-24,15186490
59.0,-17,15186490
60.0,-13,15186490
61.0,-13,15186490
62.0,-12,15186490
63.0,-17,15186490
64.0,-19,15186490
65.0,-9,15186490
66.0,-3,15186490
67.0,3,15186490
68.0,-6,15186490
69.0,-5,15186490
70.0,-7,15186490
71.0,-8,15186490
72.0,-16,15186490
73.0,-13,15186490
74.0,-10,15186490
75.0,25,15186490
76.0,39,15186490
77.0,17,15186490
78.0,-26,15186490
79.0,-16,15186490
80.0,-13,15186490
81.0,-13,15186490
82.0,-11,15186490
83.0,-14,15186490
84.0,-13,15186490
85.0,-1,15186490
86.0,-5,15186490
87.0,24,15186490
88.0,-84,15186490
89.0,-59,15186490
90.0,-43,15186490
90.5,-73,15186490
1.0,5,15186878
2.0,-25,15186878
3.0,23,15186878
4.0,11,15186878
5.0,17,15186878
6.0,22,15186878
7.0,1,15186878
8.0,-7,15186878
9.0,17,15186878
10.0,4,15186878
11.0,9,15186878
12.0,5,15186878
13.0,-42,15186878
14.0,-30,15186878
15.0,63,15186878
16.0,2,15186878
17.0,42,15186878
18.0,28,15186878
19.0,22,15186878
20.0,17,15186878
21.0,4,15186878
22.0,6,15186878
23.0,-13,15186878
24.0,-30,15186878
25.0,-15,15186878
26.0,-24,15186878
27.0,-7,15186878
28.0,4,15186878
29.0,13,15186878
30.0,26,15186878
31.0,32,15186878
32.0,52,15186878
33.0,50,15186878
34.0,24,15186878
35.0,24,15186878
36.0,33,15186878
37.0,23,15186878
38.0,52,15186878
39.0,39,15186878
40.0,24,15186878
41.0,18,15186878
42.0,31,15186878
43.0,18,15186878
44.0,27,15186878
45.0,17,15186878
45.5,26,15186878
46.0,8,15186878
47.0,12,15186878
48.0,8,15186878
49.0,12,15186878
50.0,16,15186878
51.0,23,15186878
52.0,9,15186878
53.0,43,15186878
54.0,75,15186878
55.0,42,15186878
56.0,23,15186878
57.0,10,15186878
58.0,-4,15186878
59.0,-1,15186878
60.0,2,15186878
61.0,3,15186878
62.0,-21,15186878
63.0,-12,15186878
64.0,-5,15186878
65.0,-61,15186878
66.0,-41,15186878
67.0,-13,15186878
68.0,10,15186878
69.0,10,15186878
70.0,19,15186878
71.0,22,15186878
72.0,1,15186878
73.0,-6,15186878
74.0,-5,15186878
75.0,4,15186878
76.0,3,15186878
77.0,-44,15186878
78.0,-31,15186878
79.0,-20,15186878
80.0,-33,15186878
81.0,31,15186878
82.0,-14,15186878
83.0,-18,15186878
84.0,-51,15186878
85.0,-18,15186878
86.0,-17,15186878
87.0,-15,15186878
88.0,-52,15186878
89.0,-31,15186878
90.0,-18,15186878
90.5,-27,15186878
1.0,-5,15186859
2.0,-44,15186859
3.0,-29,15186859
4.0,-22,15186859
5.0,-18,15186859
6.0,-16,15186859
7.0,-12,15186859
8.0,-12,15186859
9.0,-12,15186859
10.0,-12,15186859
11.0,-12,15186859
12.0,-21,15186859
13.0,-37,15186859
14.0,-23,15186859
15.0,-15,15186859
16.0,-7,15186859
17.0,-14,15186859
18.0,-4,15186859
19.0,-14,15186859
20.0,-17,15186859
21.0,-62,15186859
22.0,-23,15186859
23.0,-7,15186859
24.0,22,15186859
25.0,3,15186859
26.0,1,15186859
27.0,-6,15186859
28.0,-10,15186859
29.0,-18,15186859
30.0,-43,15186859
31.0,-22,15186859
32.0,-20,15186859
33.0,24,15186859
34.0,-13,15186859
35.0,-13,15186859
36.0,-57,15186859
37.0,-44,15186859
38.0,-37,15186859
39.0,-46,15186859
40.0,-32,15186859
41.0,-18,15186859
42.0,-9,15186859
43.0,15,15186859
44.0,19,15186859
45.0,12,15186859
45.5,35,15186859
46.0,4,15186859
47.0,6,15186859
48.0,8,15186859
49.0,8,15186859
50.0,31,15186859
51.0,19,15186859
52.0,-68,15186859
53.0,-65,15186859
54.0,-39,15186859
55.0,-23,15186859
56.0,-16,15186859
57.0,-14,15186859
58.0,-16,15186859
59.0,-22,15186859
60.0,-9,15186859
61.0,-10,15186859
62.0,-20,15186859
63.0,-58,15186859
64.0,-14,15186859
65.0,12,15186859
66.0,-18,15186859
67.0,-31,15186859
68.0,-37,15186859
69.0,-29,15186859
70.0,-24,15186859
71.0,-19,15186859
72.0,-14,15186859
73.0,-12,15186859
74.0,-6,15186859
75.0,9,15186859
76.0,7,15186859
77.0,-11,15186859
78.0,5,15186859
79.0,1,15186859
80.0,-1,15186859
81.0,-1,15186859
82.0,1,15186859
83.0,1,15186859
84.0,9,15186859
85.0,11,15186859
86.0,66,15186859
87.0,44,15186859
88.0,36,15186859
89.0,23,15186859
90.0,16,15186859
90.5,-14,15186859
1.0,6,15186856
2.0,11,15186856
3.0,-10,15186856
4.0,4,15186856
5.0,18,15186856
6.0,20,15186856
7.0,43,15186856
8.0,31,15186856
9.0,23,15186856
10.0,-13,15186856
11.0,4,15186856
12.0,4,15186856
13.0,11,15186856
14.0,15,15186856
15.0,12,15186856
16.0,11,15186856
17.0,34,15186856
18.0,59,15186856
19.0,39,15186856
20.0,36,15186856
21.0,28,15186856
22.0,69,15186856
23.0,37,15186856
24.0,82,15186856
25.0,48,15186856
26.0,27,15186856
27.0,16,15186856
28.0,14,15186856
29.0,34,15186856
30.0,53,15186856
31.0,38,15186856
32.0,36,15186856
33.0,21,15186856
34.0,5,15186856
35.0,-27,15186856
36.0,-18,15186856
37.0,29,15186856
38.0,6,15186856
39.0,10,15186856
40.0,33,15186856
41.0,22,15186856
42.0,6,15186856
43.0,13,15186856
44.0,19,15186856
45.0,23,15186856
45.5,13,15186856
46.0,-1,15186856
47.0,-1,15186856
48.0,-1,15186856
49.0,-6,15186856
50.0,7,15186856
51.0,14,15186856
52.0,14,15186856
53.0,-14,15186856
54.0,-1,15186856
55.0,-3,15186856
56.0,-39,15186856
57.0,-40,15186856
58.0,-13,15186856
59.0,21,15186856
60.0,2,15186856
61.0,24,15186856
62.0,11,15186856
63.0,-9,15186856
64.0,-64,15186856
65.0,-33,15186856
66.0,-43,15186856
67.0,-45,15186856
68.0,-21,15186856
69.0,36,15186856
70.0,13,15186856
71.0,15,15186856
72.0,10,15186856
73.0,13,15186856
74.0,3,15186856
75.0,-20,15186856
76.0,-5,15186856
77.0,32,15186856
78.0,21,15186856
79.0,12,15186856
80.0,-16,15186856
81.0,-13,15186856
82.0,-5,15186856
83.0,-11,15186856
84.0,-11,15186856
85.0,-15,15186856
86.0,-17,15186856
87.0,-3,15186856
88.0,-9,15186856
89.0,-79,15186856
90.0,-56,15186856
90.5,-29,15186856
1.0,13,15186879
2.0,-25,15186879
3.0,-4,15186879
4.0,4,15186879
5.0,-18,15186879
6.0,-7,15186879
7.0,-7,15186879
8.0,7,15186879
9.0,-7,15186879
10.0,7,15186879
11.0,1,15186879
12.0,-40,15186879
13.0,-20,15186879
14.0,23,15186879
15.0,17,15186879
16.0,47,15186879
17.0,51,15186879
18.0,39,15186879
19.0,37,15186879
20.0,67,15186879
21.0,49,15186879
22.0,65,15186879
23.0,57,15186879
24.0,41,15186879
25.0,42,15186879
26.0,32,15186879
27.0,57,15186879
28.0,40,15186879
29.0,26,15186879
30.0,20,15186879
31.0,77,15186879
32.0,47,15186879
33.0,35,15186879
34.0,46,15186879
35.0,91,15186879
36.0,57,15186879
37.0,34,15186879
38.0,-33,15186879
39.0,18,15186879
40.0,5,15186879
41.0,-10,15186879
42.0,-1,15186879
43.0,18,15186879
44.0,10,15186879
45.0,-17,15186879
45.5,51,15186879
46.0,-3,15186879
47.0,51,15186879
48.0,40,15186879
49.0,82,15186879
50.0,47,15186879
51.0,39,15186879
52.0,34,15186879
53.0,18,15186879
54.0,13,15186879
55.0,10,15186879
56.0,13,15186879
57.0,14,15186879
58.0,49,15186879
59.0,42,15186879
60.0,33,15186879
61.0,44,15186879
62.0,56,15186879
63.0,70,15186879
64.0,47,15186879
65.0,32,15186879
66.0,53,15186879
67.0,34,15186879
68.0,29,15186879
69.0,21,15186879
70.0,17,15186879
71.0,12,15186879
72.0,-20,15186879
73.0,28,15186879
74.0,34,15186879
75.0,91,15186879
76.0,65,15186879
77.0,42,15186879
78.0,73,15186879
79.0,38,15186879
80.0,22,15186879
81.0,45,15186879
82.0,36,15186879
83.0,47,15186879
84.0,32,15186879
85.0,23,15186879
86.0,9,15186879
87.0,28,15186879
88.0,16,15186879
89.0,6,15186879
90.0,41,15186879
90.5,66,15186879
1.0,0,15186957
2.0,3,15186957
3.0,5,15186957
4.0,8,15186957
5.0,13,15186957
6.0,34,15186957
7.0,22,15186957
8.0,-48,15186957
9.0,27,15186957
10.0,13,15186957
11.0,56,15186957
12.0,37,15186957
13.0,50,15186957
14.0,46,15186957
15.0,52,15186957
16.0,32,15186957
17.0,61,15186957
18.0,32,15186957
19.0,17,15186957
20.0,17,15186957
21.0,36,15186957
22.0,57,15186957
23.0,36,15186957
24.0,23,15186957
25.0,14,15186957
26.0,8,15186957
27.0,-14,15186957
28.0,-7,15186957
29.0,-8,15186957
30.0,-8,15186957
31.0,-50,15186957
32.0,-21,15186957
33.0,-51,15186957
34.0,-21,15186957
35.0,-3,15186957
36.0,17,15186957
37.0,-48,15186957
38.0,43,15186957
39.0,42,15186957
40.0,30,15186957
41.0,22,15186957
42.0,-29,15186957
43.0,-2,15186957
44.0,8,15186957
45.0,-13,15186957
45.5,-108,15186957
46.0,-3,15186957
47.0,-6,15186957
48.0,32,15186957
49.0,16,15186957
50.0,3,15186957
51.0,30,15186957
52.0,-19,15186957
53.0,-6,15186957
54.0,-5,15186957
55.0,40,15186957
56.0,18,15186957
57.0,-21,15186957
58.0,7,15186957
59.0,-17,15186957
60.0,-4,15186957
61.0,-10,15186957
62.0,-10,15186957
63.0,-22,15186957
64.0,23,15186957
65.0,5,15186957
66.0,2,15186957
67.0,-20,15186957
68.0,-23,15186957
69.0,-43,15186957
70.0,-27,15186957
71.0,-19,15186957
72.0,-13,15186957
73.0,-17,15186957
74.0,-21,15186957
75.0,-7,15186957
76.0,15,15186957
77.0,5,15186957
78.0,-7,15186957
79.0,4,15186957
80.0,6,15186957
81.0,11,15186957
82.0,22,15186957
83.0,-14,15186957
84.0,-17,15186957
85.0,-95,15186957
86.0,-55,15186957
87.0,-31,15186957
88.0,-20,15186957
89.0,25,15186957
90.0,13,15186957
90.5,-41,15186957
1.0,-4,15186905
2.0,29,15186905
3.0,27,15186905
4.0,20,15186905
5.0,10,15186905
6.0,10,15186905
7.0,7,15186905
8.0,6,15186905
9.0,6,15186905
10.0,57,15186905
11.0,38,15186905
12.0,14,15186905
13.0,21,15186905
14.0,4,15186905
15.0,3,15186905
16.0,-2,15186905
17.0,3,15186905
18.0,43,15186905
19.0,24,15186905
20.0,34,15186905
21.0,34,15186905
22.0,40,15186905
23.0,22,15186905
24.0,18,15186905
25.0,12,15186905
26.0,7,15186905
27.0,3,15186905
28.0,3,15186905
29.0,2,15186905
30.0,-10,15186905
31.0,-7,15186905
32.0,-6,15186905
33.0,-16,15186905
34.0,-10,15186905
35.0,-5,15186905
36.0,-3,15186905
37.0,-18,15186905
38.0,20,15186905
39.0,11,15186905
40.0,-18,15186905
41.0,12,15186905
42.0,24,15186905
43.0,7,15186905
44.0,2,15186905
45.0,-5,15186905
45.5,43,15186905
46.0,1,15186905
47.0,-7,15186905
48.0,-1,15186905
49.0,1,15186905
50.0,19,15186905
51.0,9,15186905
52.0,-23,15186905
53.0,44,15186905
54.0,9,15186905
55.0,-4,15186905
